-130.0,14.5,-64.4,-38.1,55.2,-56.1
166.0,63.6,-64.4,-66.6,115.3,-115.4
-94.1,-25.2,156.8,79.0,100.7,-101.5
-94.1,-56.7,297.9,167.3,81.2,-80.6
166.0,45.4,-22.0,-40.4,86.1,-85.4
252.0,88.2,12.6,7.7,112.1,-111.1
-106.0,-140.7,5.1,23.0,40.6,-40.7
72.2,56.8,-55.0,-20.2,149.4,-150.1
72.2,31.6,32.4,-22.1,69.8,-68.8
-106.0,-201.0,-83.9,24.6,60.1,-61.0
46.0,-0.4,-15.3,-21.7,45.5,-45.9
-2.0,43.0,-3.1,-72.3,6.5,-6.8
-51.8,-35.7,-9.3,34.5,32.5,-31.7
-51.8,-14.3,-12.7,-47.6,84.4,-85.4
-2.0,38.2,94.4,74.4,43.8,-44.8
-203.0,-117.0,-85.8,-62.0,107.2,-107.1
242.0,236.7,-77.2,-46.5,105.6,-104.6
-115.0,-112.8,82.6,124.0,61.7,-61.5
-115.0,-141.0,437.0,285.0,19.5,-18.7
242.0,263.0,-122.5,-21.9,76.3,-75.9
455.0,153.2,45.6,16.1,65.0,-65.6
-228.0,-128.0,57.0,80.4,37.4,-37.4
88.3,43.0,-147.0,-87.6,22.7,-21.7
88.3,38.2,-30.9,41.6,90.9,-89.9
-228.0,-48.0,60.1,2.2,81.2,-80.9
173.0,-44.7,-69.6,-43.9,45.5,-45.1
-31.0,10.1,-61.8,-43.9,154.3,-153.6
-86.8,-32.6,68.6,3.7,69.8,-70.4
-86.8,-41.9,-147.0,-30.2,159.2,-159.0
-31.0,40.6,199.5,67.0,99.1,-99.2
-190.0,5.2,-87.6,-69.1,103.9,-104.1
208.0,24.2,-43.8,-7.7,16.2,-16.2
-103.0,-98.1,85.5,26.8,40.6,-40.0
-103.0,-39.2,114.9,292.5,116.9,-116.7
208.0,60.5,-19.3,-83.4,68.2,-68.9
182.0,345.0,78.4,13.9,11.4,-10.6
-29.6,-16.9,31.4,48.7,157.5,-157.7
29.8,27.9,-57.9,-111.2,84.4,-83.8
29.8,55.8,0.3,-12.5,81.2,-80.3
-29.6,-33.8,14.4,65.2,141.3,-141.5
70.0,-0.4,-30.5,-36.0,151.0,-150.3
25.0,2.7,-20.3,-108.0,159.2,-159.7
-82.8,-44.6,9.0,163.0,97.4,-97.6
