180.0,15.1,45.9,33.8,12.6,-13.0
5.6,5.2,5.1,4.2,1.9,-1.4
-10.3,-8.1,-26.7,-6.0,63.0,-62.7
-10.3,-0.8,70.4,82.0,34.0,-33.2
5.6,7.4,-18.5,1.7,49.2,-48.2
174.0,37.8,27.4,2.5,44.1,-43.9
10.7,-2.1,4.6,9.8,40.3,-39.5
20.9,3.3,-2.3,5.7,5.0,-4.4
20.9,10.0,65.4,78.6,35.3,-34.4
10.7,-5.2,-18.9,-1.3,53.0,-52.3
160.0,30.9,34.0,-3.9,51.7,-51.7
8.2,18.6,20.4,-1.0,16.4,-17.3
-14.4,13.6,-10.5,-1.6,17.0,-17.9
-14.4,22.7,72.0,83.5,12.6,-13.6
8.2,2.3,-3.3,-13.0,5.7,-4.7
165.0,44.4,3.9,-3.2,58.6,-58.3
-29.8,-1.8,5.8,-12.8,2.5,-3.3
46.6,7.3,-1.6,-15.6,27.7,-27.6
46.6,3.7,184.0,54.9,13.9,-13.1
-29.8,-5.4,-5.0,0.7,25.2,-25.6
127.0,35.4,-6.4,-3.9,49.8,-50.2
-38.5,-2.1,-1.6,-31.2,15.1,-14.5
39.6,13.3,-4.0,0.5,52.3,-51.6
39.6,22.1,124.2,84.0,14.5,-14.2
-38.5,-2.1,-4.9,18.5,6.9,-7.8
212.0,15.7,0.3,-51.1,3.8,-3.2
13.6,3.2,1.0,-17.0,35.3,-35.6
-56.3,8.5,-1.5,12.4,60.5,-59.9
-56.3,4.3,50.0,58.5,20.8,-21.1
13.6,1.3,-22.1,-8.8,56.1,-56.9
179.0,9.9,42.2,10.8,38.5,-38.3
-19.9,-23.4,16.9,4.3,1.9,-1.9
-29.2,20.0,-6.3,-3.8,6.3,-6.4
-29.2,10.0,101.0,32.0,41.0,-42.0
-19.9,-10.4,6.8,-0.6,53.6,-54.0
144.0,78.4,-6.9,-6.8,1.9,-2.8
-19.4,-0.7,-13.8,-16.9,6.9,-7.0
-4.6,18.4,17.1,-0.6,31.5,-32.3
-4.6,3.7,9.7,131.4,56.7,-56.5
-19.4,-1.1,6.1,2.0,56.1,-55.2
176.0,150.0,8.7,-15.0,31.5,-30.6
8.2,5.0,5.8,-18.8,46.0,-46.3
-19.0,-13.0,7.0,3.5,5.7,-6.4
-19.0,-17.4,51.0,62.7,25.8,-25.4
8.2,11.8,-3.6,-3.4,46.6,-45.9
132.0,33.4,4.9,-18.5,17.7,-17.3
-32.1,1.4,5.6,-23.2,51.7,-51.9
41.7,9.2,-14.3,-1.1,25.8,-25.2
41.7,4.0,161.0,136.8,58.0,-57.2
-32.1,5.7,-8.9,8.2,53.6,-52.8
144.0,57.6,9.4,-10.2,37.8,-37.4
-24.8,1.8,4.7,-17.8,0.6,-0.7
34.2,-25.3,-4.4,8.2,3.8,-2.8
34.2,-22.5,45.0,28.0,25.8,-25.0
-24.8,1.2,-4.6,2.5,13.9,-14.8
180.0,68.4,18.0,2.0,21.4,-21.2
3.0,17.2,4.0,3.9,39.7,-40.5
6.1,-13.6,-1.8,2.5,58.6,-58.5
6.1,-10.2,22.1,80.5,12.0,-12.1
3.0,9.6,-10.4,-24.8,27.7,-26.8
194.0,18.3,23.0,1.2,25.8,-26.2
-10.9,2.4,25.8,4.9,56.7,-57.0
24.8,-12.5,-4.6,-11.0,8.8,-8.8
24.8,-29.2,13.7,151.9,30.3,-30.9
-10.9,2.4,2.1,1.8,10.1,-9.6
209.0,131.4,2.2,-10.7,10.1,-10.4
-5.3,1.7,11.1,-6.4,42.2,-41.2
-9.4,-10.2,0.3,0.6,24.0,-24.6
-9.4,-3.8,110.6,148.8,35.3,-35.6
-5.3,1.7,20.0,20.0,27.7,-26.8
151.0,51.0,-18.4,-28.1,32.8,-33.6
3.6,-2.5,-20.5,-7.0,15.1,-14.9
-14.8,1.7,10.0,6.7,63.0,-63.3
-14.8,13.4,159.2,112.8,15.8,-15.0
3.6,-3.7,-2.5,-5.6,36.6,-37.2
116.0,30.3,-4.3,1.1,51.1,-50.3
-39.3,-13.8,-4.3,4.3,5.0,-5.3
24.7,44.7,-11.3,-5.6,62.4,-61.5
24.7,52.2,41.1,15.9,13.9,-13.0
-39.3,-36.8,-3.2,-0.7,32.8,-31.8
156.0,34.0,11.4,11.0,46.0,-46.4
-19.7,-17.2,6.8,9.2,35.3,-35.9
2.6,42.1,-1.4,-5.3,3.8,-3.8
2.6,21.1,72.5,128.0,6.3,-6.4
-19.7,-15.0,1.5,4.2,12.6,-11.6
73.3,67.6,-2.4,43.2,58.6,-58.1
-15.1,5.6,-24.2,43.2,32.8,-33.1
54.5,0.8,3.9,2.8,8.8,-8.0
54.5,0.6,10.8,132.8,35.3,-34.3
-15.1,1.1,-3.5,-6.8,29.6,-28.8
74.7,71.4,6.2,1.5,20.2,-19.8
-32.5,-16.9,6.2,1.4,15.1,-15.4
42.2,14.7,-4.1,-6.8,54.2,-55.1
42.2,12.2,34.2,76.2,49.2,-48.9
-32.5,-20.3,6.5,-7.4,6.3,-5.5
173.0,53.4,4.3,3.2,4.4,-3.6
6.5,-1.2,2.9,2.1,0.6,-1.1
-31.1,-25.1,9.8,-4.5,56.7,-57.0
-31.1,-20.1,10.9,26.2,41.6,-42.6
6.5,-1.9,4.6,7.8,22.7,-23.2
133.0,34.5,13.6,5.2,27.1,-26.5
6.9,3.4,8.5,7.9,24.0,-24.4
-63.8,-0.2,9.3,6.7,18.3,-18.4
-63.8,-0.2,89.0,94.8,19.5,-20.2
6.9,9.0,-6.5,9.7,20.2,-19.3
156.0,114.6,20.1,17.1,10.1,-9.4
-7.3,27.2,4.0,22.8,5.7,-6.1
