161.0,19.2,-16.0,5.3,2.0,-2.7
34.0,17.6,-8.0,3.5,0.7,0.2
54.8,-32.3,12.0,26.5,14.9,-14.9
54.8,-19.4,97.6,32.3,61.7,-62.5
34.0,23.5,20.5,34.0,67.1,-67.7
254.0,32.0,3.6,-0.2,66.4,-66.2
59.2,40.7,3.6,-0.1,9.5,-8.6
90.0,-6.4,6.8,8.5,8.8,-8.8
90.0,-19.3,8.6,29.0,45.4,-45.1
59.2,34.9,-8.6,0.9,34.6,-33.9
132.0,37.8,-32.4,-56.6,25.8,-25.2
1.9,13.5,-7.2,-85.0,31.2,-30.6
59.6,-62.5,-17.1,3.5,63.7,-64.6
59.6,-17.9,26.8,23.6,44.7,-44.6
1.9,8.1,13.7,35.0,34.6,-34.8
129.0,48.3,-16.0,-16.6,2.7,-1.8
26.1,50.0,-12.0,-16.6,27.1,-27.7
98.7,-17.6,20.5,58.4,67.8,-68.1
98.7,-7.8,65.5,35.8,12.2,-12.8
26.1,20.0,9.7,19.6,61.0,-60.6
206.0,55.1,-3.3,1.6,33.2,-33.1
56.1,35.1,-1.1,4.3,9.5,-10.5
95.1,-0.6,32.4,24.4,9.5,-10.4
95.1,-1.0,10.0,2.7,56.3,-56.1
56.1,10.0,-9.2,5.4,23.7,-24.6
135.0,-0.4,-39.0,-78.3,32.5,-31.7
0.1,0.7,-7.8,-15.7,48.8,-49.1
27.3,-6.5,-16.0,7.0,12.9,-12.0
27.3,-26.1,32.5,19.9,52.2,-52.7
0.1,1.4,2.2,11.8,46.1,-46.5
173.0,30.2,8.6,0.6,12.2,-11.9
36.1,10.2,12.9,0.8,25.1,-25.9
37.3,-17.4,5.5,17.8,27.1,-26.6
37.3,-39.2,33.4,10.4,52.9,-53.6
36.1,10.2,8.9,3.6,4.7,-3.7
184.0,15.0,31.2,-1.0,27.8,-27.9
55.0,13.8,25.0,-0.6,30.5,-30.1
79.1,-11.9,13.4,7.3,31.2,-31.6
79.1,-23.8,1.9,-1.4,39.3,-39.9
55.0,10.3,-8.6,0.2,48.1,-47.2
172.0,11.4,-43.8,-82.7,56.9,-57.8
12.7,0.1,-19.5,-57.9,10.8,-11.8
-36.5,-21.0,-4.3,0.2,38.6,-39.4
-36.5,-10.5,12.1,16.2,25.8,-26.2
12.7,0.2,14.9,9.6,11.5,-11.2
213.0,39.6,-12.3,-3.0,59.0,-58.7
48.5,8.5,-1.5,-3.0,46.1,-45.7
-13.4,-3.3,3.3,6.4,10.8,-11.5
-13.4,-23.4,87.7,32.6,45.4,-44.8
48.5,8.5,11.3,34.9,59.7,-59.9
219.0,47.3,-1.9,-18.1,42.7,-42.2
62.3,21.6,-9.3,-18.1,27.8,-27.5
34.3,-4.4,26.5,38.8,32.5,-32.0
34.3,-11.8,12.0,22.6,31.9,-31.5
62.3,8.6,-3.2,0.2,58.3,-57.6
126.0,-24.4,-81.5,-47.8,61.0,-60.5
-24.9,-8.1,-72.5,-9.6,64.4,-64.6
-3.8,-36.1,-2.1,1.7,41.4,-40.4
-3.8,-30.0,52.4,21.9,14.9,-15.0
-24.9,-4.9,19.7,5.7,59.7,-59.0
198.0,55.6,-31.0,-8.8,21.0,-20.0
26.2,35.0,-24.1,-5.9,30.5,-29.7
-10.7,-11.4,15.8,28.7,60.3,-60.5
-10.7,-17.1,2.5,10.0,61.0,-60.5
26.2,39.3,2.6,22.0,18.3,-18.0
92.8,73.1,65.9,3.9,22.4,-23.3
6.8,26.7,58.6,1.5,23.0,-22.1
131.0,-22.6,11.9,4.4,40.0,-39.1
131.0,-20.1,27.4,-12.2,2.0,-2.1
6.8,4.4,-1.8,-8.4,41.4,-41.5
40.6,26.5,-21.4,-67.3,6.1,-7.0
-30.0,12.2,-42.8,-47.1,19.7,-19.9
33.4,-33.9,-3.5,-8.4,46.1,-45.1
33.4,-45.2,5.1,16.8,45.4,-45.6
-30.0,13.9,19.3,1.7,59.0,-59.6
140.0,3.8,3.4,2.8,11.5,-11.1
22.2,28.1,1.7,2.5,13.6,-13.4
8.1,0.2,13.8,13.3,43.4,-43.4
8.1,0.8,12.2,45.5,12.2,-13.1
22.2,25.3,24.5,17.8,49.5,-48.8
164.0,85.8,6.6,-8.5,6.8,-6.4
33.0,30.7,5.8,-11.3,12.9,-13.6
12.9,-7.2,24.5,14.2,46.1,-45.4
12.9,-32.6,-8.7,11.7,0.7,-1.1
33.0,4.4,-0.8,-3.3,48.8,-49.1
73.5,12.5,-19.1,-61.2,56.9,-57.8
-13.8,-2.1,-47.8,-51.0,17.6,-18.2
-30.6,-67.9,-3.0,-4.6,4.7,-4.8
-30.6,-9.7,28.2,29.9,61.0,-61.1
-13.8,-1.6,6.1,9.2,42.0,-41.1
116.0,10.9,-9.6,-74.9,62.4,-61.8
31.0,3.2,-28.7,-74.9,32.5,-32.5
-35.5,-14.0,30.7,37.0,52.9,-53.9
-35.5,-18.6,35.1,41.4,37.3,-37.8
31.0,9.7,37.4,7.6,54.9,-55.0
50.9,37.1,-8.6,-32.0,55.6,-55.2
29.9,9.7,-5.7,-4.0,9.5,-10.0
60.4,-17.2,48.1,26.7,12.9,-13.6
60.4,-6.9,77.7,-8.3,40.0,-40.6
29.9,48.3,3.5,-8.0,43.4,-43.9
111.0,-11.6,-100.8,-29.2,2.7,-2.0
11.0,4.9,-22.4,-14.6,17.6,-16.9
-91.7,-30.6,8.1,-7.1,1.4,-1.7
-91.7,-15.3,7.9,11.1,17.6,-16.7
11.0,4.2,19.5,19.2,0.7,-1.0
124.0,8.1,-17.2,-7.5,46.1,-46.7
45.8,17.0,-13.8,-29.8,63.0,-63.6
-38.2,-17.0,13.0,38.5,46.8,-47.2
-38.2,-19.8,71.7,3.2,48.1,-47.1
45.8,38.3,39.7,3.2,9.5,-10.0
99.4,130.0,-12.7,8.2,4.7,-4.2
23.8,57.4,-2.8,14.3,26.4,-25.8
47.2,-6.5,8.8,11.1,36.6,-36.9
47.2,-32.4,-13.5,-15.6,31.2,-31.9
23.8,35.9,-30.8,-2.6,15.6,-15.7
80.2,-7.1,-20.8,-17.4,33.9,-34.3
-1.1,-0.2,-8.3,-14.9,23.7,-23.6
-35.4,-37.6,-18.5,-15.4,21.7,-21.4
-35.4,-75.2,37.3,38.2,1.4,-0.6
-1.1,-1.5,23.5,22.1,48.8,-49.1
82.4,17.7,-14.6,-28.3,29.8,-29.5
24.8,31.0,-21.9,-3.5,40.0,-40.4
-2.4,-36.1,13.0,4.4,67.8,-68.1
-2.4,-41.2,19.9,93.9,20.3,-19.4
24.8,26.6,31.4,26.9,16.9,-16.8
164.0,73.2,-32.0,-6.8,56.9,-57.0
42.2,50.7,-24.0,-9.1,24.4,-24.9
-13.0,-51.9,6.3,26.9,40.0,-40.9
-13.0,-60.6,92.8,25.4,65.8,-65.6
42.2,50.7,0.1,-0.0,58.3,-58.9
39.8,5.5,-73.5,-96.0,28.5,-28.1
-15.7,18.7,-105.0,-12.0,64.4,-64.7
-35.9,-50.0,0.1,-0.0,67.8,-66.8
-35.9,-60.0,109.9,19.4,35.2,-35.9
-15.7,4.2,24.2,3.0,8.8,-9.0
195.0,34.5,-34.2,0.0,12.2,-13.1
34.9,26.8,-68.5,0.0,10.2,-9.7
-65.7,-24.3,27.7,4.6,32.5,-33.5
-65.7,-2.4,97.2,25.9,51.5,-51.7
34.9,37.4,32.1,0.6,143.7,-144.6
