172.0,107.8,-20.9,10.3,15.9,-16.9
10.8,22.6,-2.6,2.6,35.0,-34.7
-27.9,-0.3,4.3,-0.1,5.3,-5.0
-27.9,-2.0,75.6,87.6,61.4,-61.8
10.8,11.3,-6.2,2.9,54.2,-54.4
175.0,73.0,-1.0,7.0,38.3,-38.0
5.8,1.1,-4.2,0.8,36.3,-36.8
-32.5,2.8,-8.6,2.2,42.3,-41.3
-32.5,11.0,151.2,30.2,46.2,-46.2
5.8,1.1,11.8,-2.1,17.8,-17.7
163.0,13.6,-3.9,13.2,41.0,-41.7
2.1,4.2,-3.9,8.2,42.9,-43.2
-1.6,20.1,11.8,-1.8,4.0,-3.9
-1.6,30.1,47.1,37.4,18.5,-17.8
2.1,0.8,23.5,5.2,2.6,-2.1
150.0,41.4,-4.9,-4.4,51.5,-51.1
9.3,2.3,-7.3,-13.2,47.6,-46.9
-6.8,1.4,10.1,17.4,13.9,-13.7
-6.8,6.2,30.6,118.3,37.0,-37.7
9.3,2.3,-1.7,-1.6,52.8,-52.1
122.0,162.0,14.5,2.0,13.2,-12.9
-5.2,7.7,32.7,3.4,35.0,-35.2
10.3,6.0,-1.7,-4.2,9.9,-9.2
10.3,7.0,107.8,155.0,65.4,-64.9
-5.2,3.3,2.0,-4.9,36.3,-37.2
116.0,113.4,-13.0,1.5,19.2,-19.2
-20.5,7.4,-8.6,3.0,30.4,-29.9
43.7,1.0,1.0,-1.8,9.9,-9.6
43.7,2.0,78.0,133.0,61.4,-61.1
-20.5,3.7,-8.5,3.6,40.3,-40.2
87.2,144.8,10.6,-47.1,43.6,-43.6
-9.5,8.6,10.6,-47.1,6.6,-6.0
19.3,-5.0,-4.3,3.6,16.5,-15.7
19.3,-3.6,148.8,111.3,46.2,-46.9
-9.5,22.8,9.3,-6.4,42.3,-42.5
96.5,42.7,-14.3,3.1,50.2,-50.6
-26.5,-9.0,-28.7,3.1,7.9,-6.9
91.2,21.8,13.0,-6.4,25.1,-25.4
91.2,27.3,34.8,58.4,39.0,-39.2
-26.5,-1.8,3.0,-9.5,52.2,-51.9
135.0,71.5,-2.8,7.9,37.7,-38.0
-27.8,-3.5,-2.8,6.3,60.8,-60.0
51.2,19.6,2.3,-3.2,64.7,-63.8
51.2,10.9,91.8,128.8,0.7,-1.0
-27.8,-4.1,28.1,0.6,28.4,-28.6
190.0,31.2,-16.3,-13.1,56.2,-55.7
11.3,1.3,-10.9,-3.3,24.4,-24.4
-16.0,10.3,5.6,1.5,28.4,-27.7
-16.0,17.2,88.2,100.8,56.2,-56.7
11.3,6.6,-3.6,9.4,44.9,-45.7
250.0,56.1,-1.9,-4.4,23.8,-24.0
13.5,5.6,-1.9,-2.2,22.5,-23.0
-45.5,-11.8,-4.2,1.0,62.1,-62.7
-45.5,-2.6,84.0,189.0,40.3,-39.7
13.5,1.9,-3.3,3.7,60.8,-60.3
198.0,96.6,-0.2,-5.4,52.2,-52.3
21.1,2.2,-0.2,-10.7,41.0,-41.6
-27.7,24.4,-11.7,3.7,58.1,-57.9
-27.7,20.9,48.0,49.5,17.2,-16.2
21.1,10.9,3.5,-15.5,38.3,-38.9
116.0,108.9,-13.0,42.7,64.1,-64.3
16.3,14.2,-39.0,34.2,54.8,-54.0
21.5,20.3,14.0,-12.4,58.1,-57.9
21.5,18.3,42.6,116.1,19.2,-19.3
16.3,11.1,-1.8,-4.5,2.6,-3.5
182.0,58.5,2.2,1.5,58.8,-58.8
-2.3,5.2,8.6,7.7,27.7,-28.0
-22.1,5.9,-1.4,-1.7,2.6,-1.6
-22.1,8.9,150.5,110.6,50.9,-50.0
-2.3,2.6,13.6,-8.9,38.3,-37.6
131.0,106.0,-20.2,10.5,41.0,-40.4
-11.3,4.5,-20.2,3.5,13.9,-13.3
14.8,34.2,9.1,-29.7,7.9,-7.4
14.8,4.3,56.5,75.6,4.6,-4.2
-11.3,3.6,8.0,2.5,20.5,-20.6
117.0,79.1,-1.3,-34.3,30.4,-30.7
11.2,10.2,-4.6,-15.2,25.8,-26.2
49.0,13.7,1.6,4.2,56.2,-56.4
49.0,17.1,14.9,93.5,18.5,-18.0
11.2,2.1,13.0,3.3,21.8,-21.0
163.0,54.5,-8.5,-6.2,54.8,-53.9
7.5,-8.6,-3.4,-15.4,37.7,-37.7
-4.3,0.4,10.1,6.6,39.6,-38.6
-4.3,4.0,90.6,38.1,36.3,-37.3
7.5,-4.3,9.2,2.0,54.8,-55.1
161.0,97.2,3.2,19.4,15.2,-15.2
-10.0,2.7,1.6,2.4,178.4,-177.9
12.0,-18.4,18.3,4.0,564.6,-565.0
12.0,-18.4,57.5,81.0,944.0,-944.5
-10.0,3.9,5.9,21.7,728.1,-727.4
185.0,123.2,-4.8,-19.9,821.4,-822.3
10.3,5.4,-8.0,-8.0,616.0,-615.2
-36.8,-3.4,5.9,10.9,240.2,-240.2
-36.8,-2.5,62.4,30.3,-233.2,232.5
10.3,9.1,5.9,1.6,-542.0,543.0
204.0,55.1,-8.5,10.6,57.5,-57.0
-0.1,-2.6,-3.6,5.3,17.8,-18.4
-11.9,33.9,9.9,13.0,61.4,-60.6
-11.9,50.8,65.2,71.4,13.9,-13.5
-0.1,-25.9,-17.6,28.6,27.1,-26.3
208.0,113.4,5.7,13.8,27.7,-28.2
1.2,-1.7,1.4,22.2,58.1,-58.1
-7.4,32.6,-25.2,17.8,20.5,-20.4
-7.4,32.6,88.5,143.2,52.8,-52.0
1.2,-2.6,8.4,14.0,25.8,-25.0
96.4,35.2,1.7,-16.2,41.6,-41.0
-4.2,2.0,5.0,-32.4,49.5,-48.7
39.5,-16.0,14.0,32.6,43.6,-43.9
39.5,-31.9,98.4,147.6,1.3,-1.5
-4.2,0.4,2.7,25.4,20.5,-19.9
182.0,28.0,15.7,-0.1,65.4,-65.6
-15.3,-13.7,5.9,-0.1,66.1,-66.2
-10.4,16.2,0.9,31.7,25.1,-24.4
-10.4,16.2,105.0,31.4,15.9,-16.2
-15.3,-9.2,4.4,14.0,14.5,-15.0
202.0,21.1,13.9,6.0,50.2,-50.9
-10.8,-3.6,7.9,2.0,21.8,-22.2
-17.2,-9.4,0.9,2.8,4.6,-4.7
-17.2,-7.0,77.6,143.1,60.8,-61.7
-10.8,-16.4,10.0,10.1,36.3,-35.4
182.0,142.2,-43.3,-3.9,16.5,-17.4
10.1,-1.6,-21.6,-7.8,44.9,-45.8
-29.8,5.6,6.6,22.7,13.2,-12.7
-29.8,4.2,128.1,144.8,56.8,-57.6
10.1,-2.9,3.6,27.4,5.3,-5.4
112.0,60.8,-24.8,6.6,21.1,-20.7
-14.4,-2.6,-19.3,6.6,58.1,-59.0
4.3,17.0,18.0,12.2,29.1,-28.4
4.3,5.7,110.6,135.0,27.7,-27.9
-14.4,-18.3,3.2,9.7,14.5,-13.9
160.0,153.9,-4.3,-2.7,32.4,-32.6
-10.3,-10.0,-2.5,-26.7,54.2,-53.5
-14.3,5.4,4.6,24.4,8.6,-8.5
-14.3,10.7,45.2,48.8,27.1,-27.4
-10.3,-8.4,2.1,31.1,19.8,-18.8
